 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.965                  2.983                  0.640              
   950.000                 -1.133                  2.823                  0.816              
   900.000                 -4.919                  2.007                  0.731              
   850.000                 -8.472                  1.341                  0.641              
   800.000                -12.129                  0.852                  0.534              
   750.000                -15.928                  0.470                  0.399              
   700.000                -19.969                  0.221                  0.289              
   650.000                -24.371                  0.106                  0.220              
   600.000                -29.241                  0.059                  0.179              
   550.000                -34.644                  0.025                  0.143              
   500.000                -40.686                  0.019                  0.175              
   450.000                -47.352                  0.016                  0.273              
   400.000                -54.670                  0.014                  0.458              
   350.000                -62.759                  0.013                  0.883              
   300.000                -71.337                  0.004                  0.956              
   250.000                -74.973                  0.003                  0.993              
   200.000                -73.603                  0.001                  0.245              
   150.000                -74.158                  0.001                  0.151              
   100.000                -72.288                  0.001                  0.074              
    80.000                -68.812                  0.001                  0.037              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
