 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.965                  2.983                  0.631              
   950.000                 -1.133                  2.823                  0.805              
   900.000                 -4.918                  2.006                  0.727              
   850.000                 -8.473                  1.340                  0.634              
   800.000                -12.128                  0.851                  0.525              
   750.000                -15.925                  0.474                  0.386              
   700.000                -19.974                  0.224                  0.271              
   650.000                -24.378                  0.106                  0.201              
   600.000                -29.244                  0.058                  0.160              
   550.000                -34.645                  0.025                  0.124              
   500.000                -40.687                  0.019                  0.159              
   450.000                -47.353                  0.016                  0.264              
   400.000                -54.671                  0.014                  0.466              
   350.000                -62.759                  0.013                  0.932              
   300.000                -71.337                  0.004                  1.001              
   250.000                -74.973                  0.003                  1.002              
   200.000                -73.604                  0.001                  0.192              
   150.000                -74.158                  0.001                  0.158              
   100.000                -72.288                  0.001                  0.080              
    80.000                -68.812                  0.001                  0.040              
    60.000                -61.060                  0.001                  0.011              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
