  N levels =   24          CBMF=    17.892     SST=   11.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.495       4.576987     0.048    0.00       1.726
    950.0     4.393       4.404435     0.051    0.00       1.427
    900.0     0.850       3.298573     0.053    0.00       1.698
    850.0    -2.800       2.506633     0.056    0.00       1.598
    800.0    -6.164       1.562773     0.057    0.00       1.662
    750.0    -9.499       0.895976     0.059    0.00       1.676
    700.0   -13.172       0.498746     0.060    0.00       1.662
    650.0   -17.226       0.279225     0.061    0.00       1.617
    600.0   -21.803       0.191012     0.063    0.00       1.550
    550.0   -27.030       0.124293     0.066    0.00       1.492
    500.0   -33.017       0.097180     0.069    0.00       1.521
    450.0   -39.909       0.151112     0.073    0.00       1.627
    400.0   -47.526       0.117143     0.077    0.00       1.629
    350.0   -55.721       0.027853     0.085    0.00       1.589
    300.0   -64.727       0.011674     0.096    0.00       1.379
    250.0   -72.367       0.004560     0.117    0.00       1.216
    200.0   -69.036       0.001000     0.153    0.00       0.797
    150.0   -69.264       0.001000     0.202    0.00       0.481
    100.0   -67.902       0.001000     0.405    0.00       0.087
     80.0   -64.973       0.001000     0.755    0.00      -0.027
     60.0   -57.902       0.001000     2.042    0.00      -0.051
     40.0   -48.433       0.001000     5.238    0.00      -0.082
     30.0   -41.040       0.001000     8.440    0.00      -0.107
     25.0   -26.450       0.001000    10.124    0.00      -0.155
