 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.185                  3.519                  0.665              
   950.000                  1.101                  3.339                  0.837              
   900.000                 -2.630                  2.493                  0.744              
   850.000                 -6.078                  1.699                  0.680              
   800.000                 -9.594                  1.105                  0.573              
   750.000                -13.280                  0.679                  0.437              
   700.000                -17.283                  0.401                  0.327              
   650.000                -21.679                  0.211                  0.256              
   600.000                -26.481                  0.106                  0.217              
   550.000                -31.852                  0.058                  0.211              
   500.000                -37.941                  0.044                  0.259              
   450.000                -44.679                  0.036                  0.423              
   400.000                -52.003                  0.023                  0.662              
   350.000                -60.073                  0.016                  0.793              
   300.000                -68.886                  0.006                  1.030              
   250.000                -73.960                  0.004                  1.005              
   200.000                -71.778                  0.001                  0.156              
   150.000                -72.316                  0.001                  0.120              
   100.000                -70.803                  0.001                  0.074              
    80.000                -67.556                  0.001                  0.042              
    60.000                -59.992                  0.001                  0.014              
    40.000                -49.957                  0.001                  0.004              
    30.000                -41.983                  0.001                  0.001              
    25.000                -26.204                  0.001                  0.000              
