 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.101                  3.019                  0.693              
   950.000                 -0.996                  2.860                  0.868              
   900.000                 -4.770                  2.035                  0.766              
   850.000                 -8.321                  1.357                  0.703              
   800.000                -11.966                  0.852                  0.618              
   750.000                -15.741                  0.461                  0.516              
   700.000                -19.742                  0.243                  0.433              
   650.000                -24.210                  0.131                  0.378              
   600.000                -29.109                  0.063                  0.342              
   550.000                -34.472                  0.026                  0.315              
   500.000                -40.504                  0.020                  0.332              
   450.000                -47.169                  0.017                  0.408              
   400.000                -54.484                  0.014                  0.537              
   350.000                -62.573                  0.013                  0.749              
   300.000                -71.178                  0.005                  0.822              
   250.000                -74.897                  0.003                  0.853              
   200.000                -73.449                  0.001                  0.351              
   150.000                -73.984                  0.001                  0.300              
   100.000                -72.149                  0.001                  0.200              
    80.000                -68.710                  0.001                  0.037              
    60.000                -60.989                  0.001                  0.008              
    40.000                -50.716                  0.001                  0.002              
    30.000                -42.462                  0.001                  0.001              
    25.000                -26.086                  0.001                  0.000              
