 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.040                  3.004                  0.634              
   950.000                 -1.056                  2.844                  0.805              
   900.000                 -4.834                  2.023                  0.731              
   850.000                 -8.388                  1.349                  0.644              
   800.000                -12.041                  0.848                  0.533              
   750.000                -15.821                  0.449                  0.393              
   700.000                -19.808                  0.233                  0.279              
   650.000                -24.271                  0.129                  0.210              
   600.000                -29.182                  0.064                  0.172              
   550.000                -34.559                  0.026                  0.145              
   500.000                -40.594                  0.020                  0.183              
   450.000                -47.259                  0.017                  0.306              
   400.000                -54.574                  0.014                  0.524              
   350.000                -62.660                  0.013                  0.910              
   300.000                -71.252                  0.005                  1.012              
   250.000                -74.947                  0.003                  1.000              
   200.000                -73.568                  0.001                  0.184              
   150.000                -74.122                  0.001                  0.148              
   100.000                -72.257                  0.001                  0.080              
    80.000                -68.784                  0.001                  0.041              
    60.000                -61.034                  0.001                  0.012              
    40.000                -50.746                  0.001                  0.003              
    30.000                -42.480                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
