  N levels =   24          CBMF=    21.550     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.014       2.994818     0.048    0.00       1.032
    950.0    -1.084       2.835275     0.051    0.00       1.471
    900.0    -4.866       2.014610     0.053    0.00       1.483
    850.0    -8.419       1.346112     0.056    0.00       1.525
    800.0   -12.071       0.854046     0.057    0.00       1.606
    750.0   -15.861       0.487022     0.059    0.00       1.587
    700.0   -19.929       0.233724     0.060    0.00       1.497
    650.0   -24.335       0.107841     0.061    0.00       1.363
    600.0   -29.189       0.056759     0.063    0.00       1.185
    550.0   -34.581       0.024822     0.066    0.00       0.846
    500.0   -40.624       0.019162     0.069    0.00       0.707
    450.0   -47.291       0.016244     0.073    0.00       0.678
    400.0   -54.610       0.013893     0.077    0.00       0.557
    350.0   -62.701       0.013428     0.085    0.00       0.509
    300.0   -71.283       0.004469     0.096    0.00       0.226
    250.0   -74.955       0.003058     0.117    0.00       0.118
    200.0   -73.579       0.001000     0.153    0.00       0.040
    150.0   -74.134       0.001000     0.202    0.00       0.015
    100.0   -72.268       0.001000     0.405    0.00      -0.001
     80.0   -68.793       0.001000     0.755    0.00      -0.007
     60.0   -61.043       0.001000     2.042    0.00      -0.020
     40.0   -50.753       0.001000     5.238    0.00      -0.037
     30.0   -42.485       0.001000     8.440    0.00      -0.051
     25.0   -26.080       0.001000    10.124    0.00      -0.079
