  N levels =   24          CBMF=    21.071     SST=    7.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.638       3.350623     0.048    0.00       0.918
    950.0     0.550       3.176866     0.051    0.00       1.335
    900.0    -3.288       2.371505     0.053    0.00       1.383
    850.0    -6.849       1.642274     0.056    0.00       1.502
    800.0   -10.461       1.038208     0.057    0.00       1.639
    750.0   -14.146       0.515932     0.059    0.00       1.603
    700.0   -18.016       0.233014     0.060    0.00       1.489
    650.0   -22.369       0.106568     0.061    0.00       1.315
    600.0   -27.188       0.066254     0.063    0.00       1.105
    550.0   -32.583       0.025586     0.066    0.00       0.786
    500.0   -38.583       0.018226     0.069    0.00       0.598
    450.0   -45.219       0.016550     0.073    0.00       0.579
    400.0   -52.519       0.014875     0.077    0.00       0.420
    350.0   -60.675       0.015743     0.085    0.00       0.386
    300.0   -69.676       0.005696     0.096    0.00       0.097
    250.0   -74.275       0.003398     0.117    0.00       0.017
    200.0   -73.078       0.001000     0.153    0.00       0.003
    150.0   -74.112       0.001000     0.202    0.00       0.002
    100.0   -73.167       0.001000     0.405    0.00       0.000
     80.0   -70.577       0.001000     0.755    0.00      -0.004
     60.0   -64.130       0.001000     2.042    0.00      -0.015
     40.0   -55.477       0.001000     5.238    0.00      -0.029
     30.0   -48.989       0.001000     8.440    0.00      -0.040
     25.0   -37.491       0.001000    10.124    0.00      -0.060
