 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.638                  3.351                  0.627              
   950.000                  0.550                  3.177                  0.792              
   900.000                 -3.288                  2.372                  0.744              
   850.000                 -6.849                  1.642                  0.661              
   800.000                -10.461                  1.038                  0.542              
   750.000                -14.146                  0.516                  0.386              
   700.000                -18.016                  0.233                  0.271              
   650.000                -22.369                  0.107                  0.201              
   600.000                -27.188                  0.066                  0.166              
   550.000                -32.583                  0.026                  0.146              
   500.000                -38.583                  0.018                  0.176              
   450.000                -45.219                  0.017                  0.312              
   400.000                -52.519                  0.015                  0.555              
   350.000                -60.675                  0.016                  0.778              
   300.000                -69.676                  0.006                  1.000              
   250.000                -74.275                  0.003                  0.999              
   200.000                -73.078                  0.001                  0.189              
   150.000                -74.112                  0.001                  0.164              
   100.000                -73.167                  0.001                  0.098              
    80.000                -70.577                  0.001                  0.055              
    60.000                -64.130                  0.001                  0.017              
    40.000                -55.477                  0.001                  0.004              
    30.000                -48.989                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
