  N levels =   24          CBMF=    13.598     SST=   16.20 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.474       6.755994     0.048    0.00       1.215
    950.0     9.341       6.552545     0.051    0.00       1.306
    900.0     6.287       4.843532     0.053    0.00       1.267
    850.0     2.860       3.705417     0.056    0.00       1.231
    800.0    -0.563       2.663646     0.057    0.00       1.331
    750.0    -3.581       1.606213     0.059    0.00       1.449
    700.0    -6.894       0.916856     0.060    0.00       1.515
    650.0   -10.559       0.497778     0.061    0.00       1.452
    600.0   -14.764       0.271070     0.063    0.00       1.298
    550.0   -19.701       0.165599     0.066    0.00       1.107
    500.0   -25.501       0.126598     0.069    0.00       0.948
    450.0   -32.191       0.115838     0.073    0.00       0.913
    400.0   -39.691       0.128505     0.077    0.00       0.899
    350.0   -48.017       0.063997     0.085    0.00       0.754
    300.0   -57.380       0.021373     0.096    0.00       0.615
    250.0   -68.014       0.008637     0.117    0.00       0.269
    200.0   -65.904       0.001000     0.153    0.00       0.022
    150.0   -67.797       0.001000     0.202    0.00      -0.053
    100.0   -69.152       0.001000     0.405    0.00      -0.040
     80.0   -69.107       0.001000     0.755    0.00      -0.040
     60.0   -66.895       0.001000     2.042    0.00      -0.063
     40.0   -64.521       0.001000     5.238    0.00      -0.086
     30.0   -65.076       0.001000     8.440    0.00      -0.081
     25.0   -70.170       0.001000    10.124    0.00      -0.030
