 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.161                  3.807                  0.645              
   950.000                  2.074                  3.622                  0.817              
   900.000                 -1.619                  2.753                  0.769              
   850.000                 -5.040                  1.892                  0.701              
   800.000                 -8.504                  1.227                  0.603              
   750.000                -12.106                  0.742                  0.483              
   700.000                -16.004                  0.435                  0.396              
   650.000                -20.334                  0.260                  0.356              
   600.000                -25.149                  0.151                  0.358              
   550.000                -30.523                  0.086                  0.386              
   500.000                -36.617                  0.072                  0.477              
   450.000                -43.415                  0.068                  0.670              
   400.000                -50.774                  0.040                  0.983              
   350.000                -58.859                  0.019                  0.980              
   300.000                -67.727                  0.008                  0.998              
   250.000                -73.393                  0.004                  0.996              
   200.000                -72.648                  0.001                  0.184              
   150.000                -74.161                  0.001                  0.165              
   100.000                -74.126                  0.001                  0.113              
    80.000                -72.542                  0.001                  0.082              
    60.000                -66.731                  0.001                  0.038              
    40.000                -57.685                  0.001                  0.012              
    30.000                -50.319                  0.001                  0.006              
    25.000                -37.267                  0.001                  0.002              
