  N levels =   24          CBMF=    19.281     SST=    9.13 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.161       3.806615     0.048    0.00       0.954
    950.0     2.074       3.621889     0.051    0.00       1.275
    900.0    -1.619       2.753338     0.053    0.00       1.316
    850.0    -5.040       1.892446     0.056    0.00       1.387
    800.0    -8.504       1.226708     0.057    0.00       1.496
    750.0   -12.106       0.741515     0.059    0.00       1.469
    700.0   -16.004       0.435473     0.060    0.00       1.357
    650.0   -20.334       0.260007     0.061    0.00       1.199
    600.0   -25.149       0.150567     0.063    0.00       1.020
    550.0   -30.523       0.085823     0.066    0.00       0.792
    500.0   -36.617       0.071953     0.069    0.00       0.686
    450.0   -43.415       0.068156     0.073    0.00       0.675
    400.0   -50.774       0.040456     0.077    0.00       0.523
    350.0   -58.859       0.018877     0.085    0.00       0.487
    300.0   -67.727       0.007621     0.096    0.00       0.271
    250.0   -73.393       0.003897     0.117    0.00       0.183
    200.0   -72.648       0.001000     0.153    0.00      -0.010
    150.0   -74.161       0.001000     0.202    0.00       0.020
    100.0   -74.126       0.001000     0.405    0.00       0.020
     80.0   -72.542       0.001000     0.755    0.00      -0.012
     60.0   -66.731       0.001000     2.042    0.00      -0.128
     40.0   -57.685       0.001000     5.238    0.00      -0.309
     30.0   -50.319       0.001000     8.440    0.00      -0.457
     25.0   -37.267       0.001000    10.124    0.00      -0.718
