 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 14.722                  7.591                  0.758              
   950.000                 10.581                  7.375                  0.942              
   900.000                  7.780                  5.417                  0.774              
   850.000                  4.525                  4.189                  0.717              
   800.000                  1.243                  3.091                  0.646              
   750.000                 -2.090                  2.127                  0.577              
   700.000                 -5.259                  1.304                  0.519              
   650.000                 -8.774                  0.765                  0.465              
   600.000                -12.806                  0.443                  0.417              
   550.000                -17.557                  0.269                  0.385              
   500.000                -23.168                  0.185                  0.384              
   450.000                -29.696                  0.161                  0.417              
   400.000                -37.163                  0.175                  0.427              
   350.000                -45.537                  0.076                  0.493              
   300.000                -54.934                  0.031                  0.617              
   250.000                -65.695                  0.012                  0.902              
   200.000                -69.559                  0.001                  0.770              
   150.000                -68.673                  0.001                  0.193              
   100.000                -67.386                  0.001                  0.060              
    80.000                -64.702                  0.001                  0.040              
    60.000                -57.209                  0.001                  0.016              
    40.000                -47.388                  0.001                  0.005              
    30.000                -40.167                  0.001                  0.002              
    25.000                -26.618                  0.001                  0.001              
