  N levels =   24          CBMF=    17.107     SST=   12.20 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.301       4.864840     0.048    0.00       1.284
    950.0     5.195       4.690085     0.051    0.00       1.513
    900.0     1.716       3.532766     0.053    0.00       1.461
    850.0    -1.886       2.684292     0.056    0.00       1.454
    800.0    -5.193       1.699522     0.057    0.00       1.559
    750.0    -8.468       1.006146     0.059    0.00       1.587
    700.0   -12.053       0.587103     0.060    0.00       1.520
    650.0   -16.044       0.385400     0.061    0.00       1.365
    600.0   -20.659       0.259004     0.063    0.00       1.169
    550.0   -25.940       0.166412     0.066    0.00       0.984
    500.0   -31.999       0.133229     0.069    0.00       0.915
    450.0   -38.931       0.125616     0.073    0.00       0.962
    400.0   -46.424       0.071736     0.077    0.00       0.928
    350.0   -54.656       0.036425     0.085    0.00       0.730
    300.0   -63.831       0.012771     0.096    0.00       0.573
    250.0   -72.174       0.004696     0.117    0.00       0.220
    200.0   -69.825       0.001000     0.153    0.00       0.076
    150.0   -71.427       0.001000     0.202    0.00      -0.017
    100.0   -71.325       0.001000     0.405    0.00      -0.018
     80.0   -69.104       0.001000     0.755    0.00      -0.040
     60.0   -62.699       0.001000     2.042    0.00      -0.105
     40.0   -54.189       0.001000     5.238    0.00      -0.190
     30.0   -48.112       0.001000     8.440    0.00      -0.250
     25.0   -37.673       0.001000    10.124    0.00      -0.355
