  N levels =   24          CBMF=    20.848     SST=    7.76 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.624       3.351375     0.048    0.00       0.895
    950.0     0.539       3.177707     0.051    0.00       1.335
    900.0    -3.284       2.370718     0.053    0.00       1.382
    850.0    -6.827       1.629784     0.056    0.00       1.506
    800.0   -10.435       1.029001     0.057    0.00       1.645
    750.0   -14.130       0.520221     0.059    0.00       1.603
    700.0   -18.005       0.235633     0.060    0.00       1.501
    650.0   -22.365       0.126028     0.061    0.00       1.326
    600.0   -27.238       0.065978     0.063    0.00       1.122
    550.0   -32.640       0.028584     0.066    0.00       0.772
    500.0   -38.679       0.020388     0.069    0.00       0.569
    450.0   -45.325       0.017235     0.073    0.00       0.546
    400.0   -52.597       0.012719     0.077    0.00       0.385
    350.0   -60.687       0.010697     0.085    0.00       0.368
    300.0   -69.704       0.005727     0.096    0.00       0.073
    250.0   -74.293       0.003390     0.117    0.00       0.012
    200.0   -73.113       0.001000     0.153    0.00       0.001
    150.0   -74.144       0.001000     0.202    0.00       0.002
    100.0   -73.190       0.001000     0.405    0.00       0.001
     80.0   -70.595       0.001000     0.755    0.00      -0.003
     60.0   -64.144       0.001000     2.042    0.00      -0.011
     40.0   -55.487       0.001000     5.238    0.00      -0.021
     30.0   -48.995       0.001000     8.440    0.00      -0.029
     25.0   -37.490       0.001000    10.124    0.00      -0.045
