  N levels =   24          CBMF=    21.069     SST=    7.80 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.637       3.364362     0.048    0.00       1.325
    950.0     0.551       3.189977     0.051    0.00       1.564
    900.0    -3.277       2.374935     0.053    0.00       1.559
    850.0    -6.831       1.645266     0.056    0.00       1.546
    800.0   -10.426       1.039910     0.057    0.00       1.609
    750.0   -14.079       0.524130     0.059    0.00       1.587
    700.0   -17.936       0.284247     0.060    0.00       1.506
    650.0   -22.370       0.135437     0.061    0.00       1.385
    600.0   -27.159       0.074993     0.063    0.00       1.225
    550.0   -32.501       0.038541     0.066    0.00       1.050
    500.0   -38.483       0.021007     0.069    0.00       0.976
    450.0   -45.135       0.022301     0.073    0.00       1.002
    400.0   -52.518       0.024709     0.077    0.00       0.888
    350.0   -60.750       0.017415     0.085    0.00       0.756
    300.0   -69.635       0.005729     0.096    0.00       0.496
    250.0   -74.057       0.003517     0.117    0.00       0.274
    200.0   -71.898       0.001000     0.153    0.00       0.101
    150.0   -72.324       0.001000     0.202    0.00       0.028
    100.0   -70.736       0.001000     0.405    0.00      -0.008
     80.0   -67.524       0.001000     0.755    0.00      -0.019
     60.0   -60.025       0.001000     2.042    0.00      -0.044
     40.0   -50.047       0.001000     5.238    0.00      -0.077
     30.0   -42.051       0.001000     8.440    0.00      -0.104
     25.0   -26.187       0.001000    10.124    0.00      -0.157
