  N levels =   24          CBMF=    15.374     SST=   13.14 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.282       5.295174     0.048    0.00       1.235
    950.0     6.173       5.118346     0.051    0.00       1.455
    900.0     2.859       3.809134     0.053    0.00       1.412
    850.0    -0.680       2.935644     0.056    0.00       1.412
    800.0    -3.942       1.982157     0.057    0.00       1.531
    750.0    -7.285       1.176325     0.059    0.00       1.580
    700.0   -10.799       0.653124     0.060    0.00       1.514
    650.0   -14.870       0.372170     0.061    0.00       1.344
    600.0   -19.522       0.214414     0.063    0.00       1.124
    550.0   -24.839       0.128106     0.066    0.00       0.936
    500.0   -30.823       0.078134     0.069    0.00       0.878
    450.0   -37.429       0.045620     0.073    0.00       0.939
    400.0   -44.747       0.027130     0.077    0.00       0.955
    350.0   -52.964       0.018165     0.085    0.00       0.712
    300.0   -62.291       0.016681     0.096    0.00       0.582
    250.0   -71.382       0.005290     0.117    0.00       0.204
    200.0   -69.244       0.001000     0.153    0.00       0.059
    150.0   -71.013       0.001000     0.202    0.00      -0.021
    100.0   -71.605       0.001000     0.405    0.00      -0.015
     80.0   -70.302       0.001000     0.755    0.00      -0.029
     60.0   -65.439       0.001000     2.042    0.00      -0.077
     40.0   -58.937       0.001000     5.238    0.00      -0.142
     30.0   -54.963       0.001000     8.440    0.00      -0.182
     25.0   -49.853       0.001000    10.124    0.00      -0.233
