 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.282                  5.295                  0.692              
   950.000                  6.173                  5.118                  0.867              
   900.000                  2.859                  3.809                  0.730              
   850.000                 -0.680                  2.936                  0.666              
   800.000                 -3.942                  1.982                  0.579              
   750.000                 -7.285                  1.176                  0.450              
   700.000                -10.799                  0.653                  0.339              
   650.000                -14.870                  0.372                  0.264              
   600.000                -19.522                  0.214                  0.227              
   550.000                -24.839                  0.128                  0.231              
   500.000                -30.823                  0.078                  0.289              
   450.000                -37.429                  0.046                  0.434              
   400.000                -44.747                  0.027                  0.673              
   350.000                -52.964                  0.018                  0.837              
   300.000                -62.291                  0.017                  0.986              
   250.000                -71.382                  0.005                  1.001              
   200.000                -69.244                  0.001                  0.159              
   150.000                -71.013                  0.001                  0.117              
   100.000                -71.605                  0.001                  0.089              
    80.000                -70.302                  0.001                  0.063              
    60.000                -65.439                  0.001                  0.028              
    40.000                -58.937                  0.001                  0.009              
    30.000                -54.963                  0.001                  0.004              
    25.000                -49.853                  0.001                  0.002              
