 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.988                  6.620                  0.758              
   950.000                  8.860                  6.411                  0.941              
   900.000                  5.845                  4.674                  0.778              
   850.000                  2.467                  3.575                  0.724              
   800.000                 -0.884                  2.577                  0.657              
   750.000                 -3.862                  1.597                  0.589              
   700.000                 -7.203                  0.962                  0.528              
   650.000                -10.950                  0.571                  0.472              
   600.000                -15.289                  0.355                  0.420              
   550.000                -20.381                  0.253                  0.389              
   500.000                -26.287                  0.210                  0.394              
   450.000                -32.962                  0.182                  0.429              
   400.000                -40.336                  0.106                  0.448              
   350.000                -48.606                  0.054                  0.470              
   300.000                -57.955                  0.023                  0.530              
   250.000                -68.493                  0.008                  0.784              
   200.000                -68.635                  0.001                  0.730              
   150.000                -68.398                  0.001                  0.390              
   100.000                -66.694                  0.001                  0.052              
    80.000                -63.768                  0.001                  0.030              
    60.000                -56.612                  0.001                  0.011              
    40.000                -47.228                  0.001                  0.003              
    30.000                -40.194                  0.001                  0.002              
    25.000                -26.660                  0.001                  0.000              
