  N levels =   24          CBMF=    13.935     SST=   15.83 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.988       6.619818     0.048    0.00       1.817
    950.0     8.860       6.411057     0.051    0.00       1.767
    900.0     5.845       4.673859     0.053    0.00       1.804
    850.0     2.467       3.574507     0.056    0.00       1.617
    800.0    -0.884       2.576973     0.057    0.00       1.584
    750.0    -3.862       1.597119     0.059    0.00       1.567
    700.0    -7.203       0.962360     0.060    0.00       1.563
    650.0   -10.950       0.570586     0.061    0.00       1.543
    600.0   -15.289       0.355234     0.063    0.00       1.493
    550.0   -20.381       0.252600     0.066    0.00       1.434
    500.0   -26.287       0.209911     0.069    0.00       1.451
    450.0   -32.962       0.182042     0.073    0.00       1.600
    400.0   -40.336       0.105933     0.077    0.00       1.643
    350.0   -48.606       0.053845     0.085    0.00       1.442
    300.0   -57.955       0.022854     0.096    0.00       1.109
    250.0   -68.493       0.008141     0.117    0.00       0.890
    200.0   -68.635       0.001000     0.153    0.00       0.468
    150.0   -68.398       0.001000     0.202    0.00       0.094
    100.0   -66.694       0.001000     0.405    0.00      -0.046
     80.0   -63.768       0.001000     0.755    0.00      -0.063
     60.0   -56.612       0.001000     2.042    0.00      -0.110
     40.0   -47.228       0.001000     5.238    0.00      -0.173
     30.0   -40.194       0.001000     8.440    0.00      -0.220
     25.0   -26.660       0.001000    10.124    0.00      -0.310
