 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 27.819                 18.827                  0.791              
   950.000                 23.565                 18.530                  0.973              
   900.000                 21.934                 15.096                  0.831              
   850.000                 19.372                 13.049                  0.802              
   800.000                 17.008                 11.313                  0.765              
   750.000                 14.424                  9.825                  0.734              
   700.000                 11.661                  8.431                  0.703              
   650.000                  8.969                  6.664                  0.664              
   600.000                  5.890                  5.119                  0.618              
   550.000                  2.132                  3.944                  0.578              
   500.000                 -2.254                  2.861                  0.541              
   450.000                 -6.480                  1.895                  0.510              
   400.000                -11.857                  1.380                  0.501              
   350.000                -19.207                  1.324                  0.460              
   300.000                -26.897                  0.320                  0.312              
   250.000                -37.260                  0.208                  0.358              
   200.000                -50.124                  0.103                  0.521              
   150.000                -66.292                  0.018                  1.068              
   100.000                -72.263                  0.001                  0.647              
    80.000                -66.287                  0.001                  0.049              
    60.000                -58.311                  0.001                  0.021              
    40.000                -48.560                  0.001                  0.008              
    30.000                -40.875                  0.001                  0.004              
    25.000                -26.830                  0.001                  0.001              
