  N levels =   24          CBMF=    20.988     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.621       3.348250     0.048    0.00       0.889
    950.0     0.534       3.174305     0.051    0.00       1.334
    900.0    -3.297       2.365702     0.053    0.00       1.382
    850.0    -6.845       1.625446     0.056    0.00       1.507
    800.0   -10.449       1.020326     0.057    0.00       1.645
    750.0   -14.127       0.513335     0.059    0.00       1.603
    700.0   -18.010       0.268861     0.060    0.00       1.504
    650.0   -22.443       0.122097     0.061    0.00       1.331
    600.0   -27.255       0.054887     0.063    0.00       1.128
    550.0   -32.632       0.026456     0.066    0.00       0.768
    500.0   -38.662       0.019307     0.069    0.00       0.558
    450.0   -45.298       0.016649     0.073    0.00       0.534
    400.0   -52.570       0.012659     0.077    0.00       0.374
    350.0   -60.666       0.011049     0.085    0.00       0.361
    300.0   -69.690       0.005651     0.096    0.00       0.066
    250.0   -74.292       0.003389     0.117    0.00       0.012
    200.0   -73.115       0.001000     0.153    0.00       0.000
    150.0   -74.146       0.001000     0.202    0.00       0.002
    100.0   -73.191       0.001000     0.405    0.00       0.001
     80.0   -70.596       0.001000     0.755    0.00      -0.003
     60.0   -64.144       0.001000     2.042    0.00      -0.011
     40.0   -55.487       0.001000     5.238    0.00      -0.021
     30.0   -48.995       0.001000     8.440    0.00      -0.029
     25.0   -37.488       0.001000    10.124    0.00      -0.045
