  N levels =   24          CBMF=    21.618     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.974       2.984855     0.048    0.00       0.821
    950.0    -1.124       2.825098     0.051    0.00       1.391
    900.0    -4.910       2.008915     0.053    0.00       1.423
    850.0    -8.464       1.342617     0.056    0.00       1.507
    800.0   -12.119       0.852617     0.057    0.00       1.604
    750.0   -15.917       0.471864     0.059    0.00       1.578
    700.0   -19.961       0.223596     0.060    0.00       1.476
    650.0   -24.366       0.105981     0.061    0.00       1.329
    600.0   -29.231       0.058334     0.063    0.00       1.135
    550.0   -34.632       0.024759     0.066    0.00       0.696
    500.0   -40.674       0.019133     0.069    0.00       0.526
    450.0   -47.339       0.016181     0.073    0.00       0.460
    400.0   -54.656       0.013855     0.077    0.00       0.339
    350.0   -62.742       0.012975     0.085    0.00       0.337
    300.0   -71.327       0.004455     0.096    0.00       0.047
    250.0   -74.968       0.003052     0.117    0.00       0.024
    200.0   -73.596       0.001000     0.153    0.00       0.001
    150.0   -74.151       0.001000     0.202    0.00       0.003
    100.0   -72.282       0.001000     0.405    0.00      -0.001
     80.0   -68.806       0.001000     0.755    0.00      -0.008
     60.0   -61.054       0.001000     2.042    0.00      -0.024
     40.0   -50.761       0.001000     5.238    0.00      -0.044
     30.0   -42.488       0.001000     8.440    0.00      -0.060
     25.0   -26.065       0.001000    10.124    0.00      -0.094
