 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 26.984                 17.846                  0.790              
   950.000                 22.736                 17.557                  0.973              
   900.000                 21.045                 14.227                  0.828              
   850.000                 18.434                 12.252                  0.797              
   800.000                 16.052                 10.544                  0.758              
   750.000                 13.442                  9.077                  0.728              
   700.000                 10.651                  7.699                  0.699              
   650.000                  7.775                  6.186                  0.663              
   600.000                  4.714                  4.645                  0.613              
   550.000                  0.796                  3.624                  0.570              
   500.000                 -3.909                  2.899                  0.535              
   450.000                 -8.619                  2.001                  0.501              
   400.000                -14.110                  1.199                  0.456              
   350.000                -20.494                  0.480                  0.447              
   300.000                -28.626                  0.215                  0.294              
   250.000                -39.325                  0.190                  0.373              
   200.000                -52.300                  0.090                  0.584              
   150.000                -67.853                  0.015                  1.016              
   100.000                -71.452                  0.001                  0.505              
    80.000                -66.373                  0.001                  0.050              
    60.000                -58.604                  0.001                  0.021              
    40.000                -48.761                  0.001                  0.008              
    30.000                -40.993                  0.001                  0.004              
    25.000                -26.803                  0.001                  0.001              
