  N levels =   24          CBMF=    20.817     SST=    7.41 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.220       3.244795     0.048    0.00       1.233
    950.0     0.138       3.072658     0.051    0.00       1.522
    900.0    -3.682       2.266895     0.053    0.00       1.514
    850.0    -7.218       1.547512     0.056    0.00       1.531
    800.0   -10.833       0.984541     0.057    0.00       1.613
    750.0   -14.555       0.521180     0.059    0.00       1.594
    700.0   -18.490       0.282288     0.060    0.00       1.510
    650.0   -22.935       0.133986     0.061    0.00       1.374
    600.0   -27.754       0.070339     0.063    0.00       1.200
    550.0   -33.145       0.031260     0.066    0.00       0.978
    500.0   -39.189       0.022859     0.069    0.00       0.864
    450.0   -45.851       0.019508     0.073    0.00       0.874
    400.0   -53.116       0.015001     0.077    0.00       0.762
    350.0   -61.177       0.012772     0.085    0.00       0.662
    300.0   -70.106       0.005360     0.096    0.00       0.383
    250.0   -74.257       0.003409     0.117    0.00       0.188
    200.0   -72.277       0.001000     0.153    0.00       0.059
    150.0   -72.732       0.001000     0.202    0.00       0.018
    100.0   -71.089       0.001000     0.405    0.00      -0.007
     80.0   -67.807       0.001000     0.755    0.00      -0.018
     60.0   -60.287       0.001000     2.042    0.00      -0.043
     40.0   -50.224       0.001000     5.238    0.00      -0.076
     30.0   -42.176       0.001000     8.440    0.00      -0.103
     25.0   -26.156       0.001000    10.124    0.00      -0.157
