 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.403                  3.586                  0.655              
   950.000                  1.313                  3.410                  0.825              
   900.000                 -2.495                  2.588                  0.747              
   850.000                 -6.059                  1.806                  0.675              
   800.000                 -9.616                  1.062                  0.561              
   750.000                -13.098                  0.504                  0.418              
   700.000                -16.961                  0.264                  0.303              
   650.000                -21.326                  0.146                  0.230              
   600.000                -26.168                  0.071                  0.189              
   550.000                -31.508                  0.029                  0.176              
   500.000                -37.465                  0.021                  0.216              
   450.000                -44.088                  0.022                  0.377              
   400.000                -51.411                  0.033                  0.634              
   350.000                -59.638                  0.017                  0.726              
   300.000                -68.588                  0.007                  0.996              
   250.000                -74.062                  0.004                  1.005              
   200.000                -72.617                  0.001                  0.163              
   150.000                -73.608                  0.001                  0.139              
   100.000                -72.755                  0.001                  0.081              
    80.000                -70.231                  0.001                  0.048              
    60.000                -63.830                  0.001                  0.016              
    40.000                -55.245                  0.001                  0.004              
    30.000                -48.840                  0.001                  0.002              
    25.000                -37.528                  0.001                  0.000              
