  N levels =   24          CBMF=    20.730     SST=    8.64 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.600       3.633128     0.048    0.00       1.049
    950.0     1.508       3.453800     0.051    0.00       1.376
    900.0    -2.299       2.614397     0.053    0.00       1.405
    850.0    -5.854       1.835281     0.056    0.00       1.488
    800.0    -9.364       1.133411     0.057    0.00       1.615
    750.0   -12.905       0.605285     0.059    0.00       1.603
    700.0   -16.827       0.300447     0.060    0.00       1.464
    650.0   -21.111       0.146762     0.061    0.00       1.291
    600.0   -25.861       0.090425     0.063    0.00       1.075
    550.0   -31.194       0.051895     0.066    0.00       0.854
    500.0   -37.159       0.030651     0.069    0.00       0.747
    450.0   -43.854       0.049271     0.073    0.00       0.753
    400.0   -51.296       0.079646     0.077    0.00       0.619
    350.0   -59.485       0.017581     0.085    0.00       0.483
    300.0   -68.339       0.006937     0.096    0.00       0.247
    250.0   -74.014       0.003536     0.117    0.00       0.052
    200.0   -72.476       0.001000     0.153    0.00       0.024
    150.0   -73.452       0.001000     0.202    0.00       0.001
    100.0   -72.623       0.001000     0.405    0.00      -0.002
     80.0   -70.129       0.001000     0.755    0.00      -0.010
     60.0   -63.747       0.001000     2.042    0.00      -0.032
     40.0   -55.180       0.001000     5.238    0.00      -0.060
     30.0   -48.798       0.001000     8.440    0.00      -0.081
     25.0   -37.538       0.001000    10.124    0.00      -0.119
