  N levels =   24          CBMF=    20.886     SST=    8.23 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.141       3.497870     0.048    0.00       1.002
    950.0     1.051       3.321556     0.051    0.00       1.359
    900.0    -2.768       2.506379     0.053    0.00       1.397
    850.0    -6.323       1.746270     0.056    0.00       1.495
    800.0    -9.913       1.102405     0.057    0.00       1.625
    750.0   -13.550       0.542859     0.059    0.00       1.605
    700.0   -17.363       0.247441     0.060    0.00       1.469
    650.0   -21.710       0.115369     0.061    0.00       1.291
    600.0   -26.479       0.064670     0.063    0.00       1.070
    550.0   -31.840       0.031285     0.066    0.00       0.830
    500.0   -37.836       0.018601     0.069    0.00       0.700
    450.0   -44.482       0.018865     0.073    0.00       0.695
    400.0   -51.833       0.020499     0.077    0.00       0.551
    350.0   -60.070       0.019014     0.085    0.00       0.449
    300.0   -69.062       0.006237     0.096    0.00       0.189
    250.0   -74.075       0.003503     0.117    0.00       0.035
    200.0   -72.773       0.001000     0.153    0.00       0.016
    150.0   -73.795       0.001000     0.202    0.00       0.002
    100.0   -72.899       0.001000     0.405    0.00      -0.001
     80.0   -70.346       0.001000     0.755    0.00      -0.007
     60.0   -63.930       0.001000     2.042    0.00      -0.023
     40.0   -55.322       0.001000     5.238    0.00      -0.045
     30.0   -48.889       0.001000     8.440    0.00      -0.060
     25.0   -37.516       0.001000    10.124    0.00      -0.090
