 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.610                  5.941                  0.711              
   950.000                  7.491                  5.741                  0.891              
   900.000                  4.360                  4.138                  0.738              
   850.000                  0.945                  3.074                  0.682              
   800.000                 -2.439                  2.134                  0.612              
   750.000                 -5.496                  1.258                  0.514              
   700.000                 -8.936                  0.724                  0.413              
   650.000                -12.813                  0.415                  0.345              
   600.000                -17.294                  0.255                  0.314              
   550.000                -22.508                  0.186                  0.328              
   500.000                -28.503                  0.161                  0.401              
   450.000                -35.223                  0.145                  0.559              
   400.000                -42.641                  0.102                  0.758              
   350.000                -50.914                  0.052                  1.029              
   300.000                -60.226                  0.022                  1.092              
   250.000                -70.255                  0.006                  1.014              
   200.000                -68.861                  0.001                  0.225              
   150.000                -71.718                  0.001                  0.132              
   100.000                -71.853                  0.001                  0.093              
    80.000                -69.790                  0.001                  0.064              
    60.000                -62.802                  0.001                  0.029              
    40.000                -52.198                  0.001                  0.009              
    30.000                -43.277                  0.001                  0.004              
    25.000                -26.292                  0.001                  0.001              
