 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.099                  6.679                  0.767              
   950.000                  8.971                  6.470                  0.950              
   900.000                  5.965                  4.724                  0.794              
   850.000                  2.582                  3.630                  0.747              
   800.000                 -0.779                  2.628                  0.688              
   750.000                 -3.763                  1.636                  0.630              
   700.000                 -7.103                  0.987                  0.578              
   650.000                -10.830                  0.580                  0.528              
   600.000                -15.121                  0.351                  0.481              
   550.000                -20.160                  0.244                  0.447              
   500.000                -26.057                  0.212                  0.437              
   450.000                -32.771                  0.196                  0.448              
   400.000                -40.146                  0.102                  0.450              
   350.000                -48.433                  0.065                  0.494              
   300.000                -57.786                  0.024                  0.482              
   250.000                -68.286                  0.008                  0.648              
   200.000                -68.376                  0.001                  0.608              
   150.000                -67.925                  0.001                  0.507              
   100.000                -66.138                  0.001                  0.262              
    80.000                -63.254                  0.001                  0.025              
    60.000                -56.264                  0.001                  0.009              
    40.000                -47.030                  0.001                  0.003              
    30.000                -40.099                  0.001                  0.001              
    25.000                -26.683                  0.001                  0.000              
