  N levels =   24          CBMF=    20.427     SST=    8.74 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.705       3.659441     0.048    0.00       0.994
    950.0     1.614       3.477743     0.051    0.00       1.331
    900.0    -2.169       2.630164     0.053    0.00       1.379
    850.0    -5.684       1.840503     0.056    0.00       1.474
    800.0    -9.201       1.172350     0.057    0.00       1.602
    750.0   -12.784       0.611545     0.059    0.00       1.580
    700.0   -16.568       0.334449     0.060    0.00       1.436
    650.0   -20.911       0.205112     0.061    0.00       1.268
    600.0   -25.728       0.127795     0.063    0.00       1.056
    550.0   -31.076       0.075471     0.066    0.00       0.831
    500.0   -37.061       0.048956     0.069    0.00       0.706
    450.0   -43.846       0.074374     0.073    0.00       0.699
    400.0   -51.290       0.081624     0.077    0.00       0.540
    350.0   -59.475       0.018169     0.085    0.00       0.459
    300.0   -68.229       0.007045     0.096    0.00       0.192
    250.0   -74.053       0.003514     0.117    0.00       0.052
    200.0   -72.554       0.001000     0.153    0.00       0.007
    150.0   -73.584       0.001000     0.202    0.00       0.002
    100.0   -72.753       0.001000     0.405    0.00      -0.002
     80.0   -70.221       0.001000     0.755    0.00      -0.015
     60.0   -63.781       0.001000     2.042    0.00      -0.047
     40.0   -55.184       0.001000     5.238    0.00      -0.090
     30.0   -48.791       0.001000     8.440    0.00      -0.122
     25.0   -37.511       0.001000    10.124    0.00      -0.177
