 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.705                  3.659                  0.641              
   950.000                  1.614                  3.478                  0.809              
   900.000                 -2.169                  2.630                  0.753              
   850.000                 -5.684                  1.841                  0.684              
   800.000                 -9.201                  1.172                  0.563              
   750.000                -12.784                  0.612                  0.418              
   700.000                -16.568                  0.334                  0.305              
   650.000                -20.911                  0.205                  0.243              
   600.000                -25.728                  0.128                  0.214              
   550.000                -31.076                  0.075                  0.211              
   500.000                -37.061                  0.049                  0.264              
   450.000                -43.846                  0.074                  0.449              
   400.000                -51.290                  0.082                  0.737              
   350.000                -59.475                  0.018                  0.772              
   300.000                -68.229                  0.007                  1.003              
   250.000                -74.053                  0.004                  0.999              
   200.000                -72.554                  0.001                  0.189              
   150.000                -73.584                  0.001                  0.158              
   100.000                -72.753                  0.001                  0.100              
    80.000                -70.221                  0.001                  0.060              
    60.000                -63.781                  0.001                  0.021              
    40.000                -55.184                  0.001                  0.005              
    30.000                -48.791                  0.001                  0.002              
    25.000                -37.511                  0.001                  0.001              
