 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.608                  3.335                  0.625              
   950.000                  0.520                  3.160                  0.791              
   900.000                 -3.326                  2.348                  0.740              
   850.000                 -6.878                  1.621                  0.658              
   800.000                -10.469                  1.023                  0.539              
   750.000                -14.128                  0.523                  0.381              
   700.000                -18.017                  0.293                  0.265              
   650.000                -22.421                  0.136                  0.194              
   600.000                -27.211                  0.088                  0.158              
   550.000                -32.612                  0.046                  0.133              
   500.000                -38.569                  0.022                  0.157              
   450.000                -45.242                  0.024                  0.281              
   400.000                -52.657                  0.025                  0.504              
   350.000                -60.881                  0.017                  0.788              
   300.000                -69.738                  0.006                  1.001              
   250.000                -74.294                  0.003                  0.999              
   200.000                -73.115                  0.001                  0.188              
   150.000                -74.146                  0.001                  0.164              
   100.000                -73.191                  0.001                  0.097              
    80.000                -70.596                  0.001                  0.054              
    60.000                -64.144                  0.001                  0.017              
    40.000                -55.487                  0.001                  0.004              
    30.000                -48.995                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
