  N levels =   24          CBMF=    21.112     SST=    6.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.339       3.082623     0.048    0.00       0.975
    950.0    -0.759       2.924263     0.051    0.00       1.410
    900.0    -4.510       2.089573     0.053    0.00       1.432
    850.0    -8.048       1.392607     0.056    0.00       1.514
    800.0   -11.678       0.875501     0.057    0.00       1.622
    750.0   -15.451       0.484318     0.059    0.00       1.588
    700.0   -19.454       0.255063     0.060    0.00       1.475
    650.0   -23.904       0.133785     0.061    0.00       1.311
    600.0   -28.790       0.065519     0.063    0.00       1.120
    550.0   -34.153       0.026909     0.066    0.00       0.804
    500.0   -40.185       0.020406     0.069    0.00       0.654
    450.0   -46.856       0.017662     0.073    0.00       0.620
    400.0   -54.177       0.015097     0.077    0.00       0.480
    350.0   -62.279       0.014179     0.085    0.00       0.429
    300.0   -70.894       0.004760     0.096    0.00       0.146
    250.0   -74.754       0.003156     0.117    0.00       0.054
    200.0   -73.152       0.001000     0.153    0.00       0.020
    150.0   -73.684       0.001000     0.202    0.00       0.002
    100.0   -71.928       0.001000     0.405    0.00      -0.004
     80.0   -68.545       0.001000     0.755    0.00      -0.016
     60.0   -60.844       0.001000     2.042    0.00      -0.041
     40.0   -50.621       0.001000     5.238    0.00      -0.075
     30.0   -42.405       0.001000     8.440    0.00      -0.103
     25.0   -26.100       0.001000    10.124    0.00      -0.157
