 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.004                  2.993                  0.640              
   950.000                 -1.094                  2.834                  0.813              
   900.000                 -4.874                  2.017                  0.731              
   850.000                 -8.425                  1.347                  0.642              
   800.000                -12.083                  0.855                  0.534              
   750.000                -15.885                  0.459                  0.399              
   700.000                -19.895                  0.213                  0.287              
   650.000                -24.293                  0.113                  0.216              
   600.000                -29.192                  0.063                  0.173              
   550.000                -34.599                  0.025                  0.140              
   500.000                -40.638                  0.020                  0.174              
   450.000                -47.305                  0.017                  0.284              
   400.000                -54.621                  0.014                  0.484              
   350.000                -62.708                  0.013                  0.888              
   300.000                -71.293                  0.004                  0.979              
   250.000                -74.963                  0.003                  1.008              
   200.000                -73.588                  0.001                  0.193              
   150.000                -74.141                  0.001                  0.146              
   100.000                -72.273                  0.001                  0.075              
    80.000                -68.798                  0.001                  0.038              
    60.000                -61.047                  0.001                  0.011              
    40.000                -50.756                  0.001                  0.002              
    30.000                -42.487                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
