 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.255                  3.549                  0.723              
   950.000                  1.166                  3.372                  0.900              
   900.000                 -2.643                  2.538                  0.779              
   850.000                 -6.206                  1.777                  0.728              
   800.000                 -9.738                  1.094                  0.648              
   750.000                -13.291                  0.576                  0.555              
   700.000                -17.221                  0.292                  0.480              
   650.000                -21.555                  0.142                  0.423              
   600.000                -26.326                  0.070                  0.379              
   550.000                -31.637                  0.038                  0.358              
   500.000                -37.604                  0.025                  0.372              
   450.000                -44.255                  0.035                  0.445              
   400.000                -51.650                  0.061                  0.536              
   350.000                -59.855                  0.017                  0.585              
   300.000                -68.712                  0.007                  0.678              
   250.000                -73.861                  0.004                  0.771              
   200.000                -71.387                  0.001                  0.372              
   150.000                -71.739                  0.001                  0.334              
   100.000                -70.221                  0.001                  0.231              
    80.000                -67.079                  0.001                  0.023              
    60.000                -59.700                  0.001                  0.007              
    40.000                -49.793                  0.001                  0.002              
    30.000                -41.893                  0.001                  0.001              
    25.000                -26.226                  0.001                  0.000              
