  N levels =   24          CBMF=    20.864     SST=    8.34 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.255       3.548645     0.048    0.00       1.555
    950.0     1.166       3.371538     0.051    0.00       1.419
    900.0    -2.643       2.537740     0.053    0.00       1.634
    850.0    -6.206       1.777154     0.056    0.00       1.581
    800.0    -9.738       1.093944     0.057    0.00       1.657
    750.0   -13.291       0.576137     0.059    0.00       1.657
    700.0   -17.221       0.292052     0.060    0.00       1.611
    650.0   -21.555       0.142365     0.061    0.00       1.537
    600.0   -26.326       0.069918     0.063    0.00       1.433
    550.0   -31.637       0.038445     0.066    0.00       1.334
    500.0   -37.604       0.025383     0.069    0.00       1.322
    450.0   -44.255       0.035151     0.073    0.00       1.395
    400.0   -51.650       0.061430     0.077    0.00       1.351
    350.0   -59.855       0.017392     0.085    0.00       1.301
    300.0   -68.712       0.006567     0.096    0.00       1.070
    250.0   -73.861       0.003626     0.117    0.00       0.913
    200.0   -71.387       0.001000     0.153    0.00       0.604
    150.0   -71.739       0.001000     0.202    0.00       0.367
    100.0   -70.221       0.001000     0.405    0.00       0.071
     80.0   -67.079       0.001000     0.755    0.00      -0.015
     60.0   -59.700       0.001000     2.042    0.00      -0.034
     40.0   -49.793       0.001000     5.238    0.00      -0.058
     30.0   -41.893       0.001000     8.440    0.00      -0.078
     25.0   -26.226       0.001000    10.124    0.00      -0.117
