 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.340                  3.083                  0.684              
   950.000                 -0.758                  2.925                  0.858              
   900.000                 -4.510                  2.090                  0.756              
   850.000                 -8.047                  1.393                  0.687              
   800.000                -11.678                  0.876                  0.591              
   750.000                -15.451                  0.482                  0.476              
   700.000                -19.448                  0.253                  0.383              
   650.000                -23.898                  0.136                  0.319              
   600.000                -28.789                  0.067                  0.277              
   550.000                -34.147                  0.027                  0.250              
   500.000                -40.175                  0.020                  0.271              
   450.000                -46.846                  0.017                  0.364              
   400.000                -54.169                  0.015                  0.511              
   350.000                -62.273                  0.014                  0.701              
   300.000                -70.891                  0.005                  0.806              
   250.000                -74.724                  0.003                  0.882              
   200.000                -73.065                  0.001                  0.336              
   150.000                -73.572                  0.001                  0.268              
   100.000                -71.792                  0.001                  0.115              
    80.000                -68.403                  0.001                  0.029              
    60.000                -60.767                  0.001                  0.009              
    40.000                -50.579                  0.001                  0.002              
    30.000                -42.387                  0.001                  0.001              
    25.000                -26.104                  0.001                  0.000              
