  N levels =   24          CBMF=    21.112     SST=    6.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.340       3.082941     0.048    0.00       1.308
    950.0    -0.758       2.924599     0.051    0.00       1.517
    900.0    -4.510       2.090108     0.053    0.00       1.587
    850.0    -8.047       1.393446     0.056    0.00       1.574
    800.0   -11.678       0.875815     0.057    0.00       1.638
    750.0   -15.451       0.481570     0.059    0.00       1.612
    700.0   -19.448       0.252922     0.060    0.00       1.537
    650.0   -23.898       0.135560     0.061    0.00       1.425
    600.0   -28.789       0.067045     0.063    0.00       1.287
    550.0   -34.147       0.026869     0.066    0.00       1.073
    500.0   -40.175       0.020009     0.069    0.00       0.991
    450.0   -46.846       0.017295     0.073    0.00       1.011
    400.0   -54.169       0.014785     0.077    0.00       0.935
    350.0   -62.273       0.014172     0.085    0.00       0.881
    300.0   -70.891       0.004740     0.096    0.00       0.580
    250.0   -74.724       0.003171     0.117    0.00       0.412
    200.0   -73.065       0.001000     0.153    0.00       0.253
    150.0   -73.572       0.001000     0.202    0.00       0.107
    100.0   -71.792       0.001000     0.405    0.00       0.000
     80.0   -68.403       0.001000     0.755    0.00      -0.009
     60.0   -60.767       0.001000     2.042    0.00      -0.025
     40.0   -50.579       0.001000     5.238    0.00      -0.045
     30.0   -42.387       0.001000     8.440    0.00      -0.061
     25.0   -26.104       0.001000    10.124    0.00      -0.094
