  N levels =   24          CBMF=    12.331     SST=   17.14 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.458       7.284498     0.048    0.00       1.166
    950.0    10.317       7.082300     0.051    0.00       1.239
    900.0     7.422       5.199575     0.053    0.00       1.222
    850.0     4.133       3.955128     0.056    0.00       1.203
    800.0     0.819       2.916333     0.057    0.00       1.310
    750.0    -2.656       1.969708     0.059    0.00       1.451
    700.0    -5.822       1.167325     0.060    0.00       1.549
    650.0    -9.391       0.686916     0.061    0.00       1.497
    600.0   -13.521       0.412474     0.063    0.00       1.339
    550.0   -18.410       0.264829     0.066    0.00       1.133
    500.0   -24.146       0.179653     0.069    0.00       0.953
    450.0   -30.682       0.115325     0.073    0.00       0.880
    400.0   -37.967       0.067492     0.077    0.00       0.843
    350.0   -46.161       0.040725     0.085    0.00       0.665
    300.0   -55.518       0.024219     0.096    0.00       0.560
    250.0   -66.188       0.011054     0.117    0.00       0.144
    200.0   -62.286       0.001002     0.153    0.00      -0.005
    150.0   -63.812       0.001000     0.202    0.00      -0.010
    100.0   -65.873       0.001000     0.405    0.00      -0.008
     80.0   -66.603       0.001000     0.755    0.00      -0.007
     60.0   -65.470       0.001000     2.042    0.00      -0.009
     40.0   -64.933       0.001000     5.238    0.00      -0.010
     30.0   -67.682       0.001000     8.440    0.00      -0.007
     25.0   -77.306       0.001000    10.124    0.00       0.006
