 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.984                  2.988                  0.623              
   950.000                 -1.114                  2.828                  0.797              
   900.000                 -4.899                  2.006                  0.727              
   850.000                 -8.456                  1.340                  0.633              
   800.000                -12.110                  0.844                  0.522              
   750.000                -15.882                  0.469                  0.381              
   700.000                -19.926                  0.246                  0.267              
   650.000                -24.389                  0.120                  0.199              
   600.000                -29.259                  0.056                  0.161              
   550.000                -34.632                  0.025                  0.126              
   500.000                -40.676                  0.020                  0.164              
   450.000                -47.339                  0.017                  0.274              
   400.000                -54.653                  0.014                  0.488              
   350.000                -62.735                  0.013                  0.958              
   300.000                -71.317                  0.004                  1.002              
   250.000                -74.969                  0.003                  1.000              
   200.000                -73.597                  0.001                  0.203              
   150.000                -74.151                  0.001                  0.166              
   100.000                -72.282                  0.001                  0.087              
    80.000                -68.806                  0.001                  0.043              
    60.000                -61.054                  0.001                  0.012              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
