  N levels =   24          CBMF=    20.884     SST=    7.84 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.693       3.359183     0.048    0.00       1.021
    950.0     0.606       3.182506     0.051    0.00       1.383
    900.0    -3.213       2.358891     0.053    0.00       1.413
    850.0    -6.723       1.605734     0.056    0.00       1.503
    800.0   -10.280       1.017136     0.057    0.00       1.630
    750.0   -13.955       0.582700     0.059    0.00       1.612
    700.0   -17.935       0.326883     0.060    0.00       1.501
    650.0   -22.340       0.163648     0.061    0.00       1.337
    600.0   -27.160       0.083712     0.063    0.00       1.127
    550.0   -32.491       0.039547     0.066    0.00       0.847
    500.0   -38.477       0.025184     0.069    0.00       0.686
    450.0   -45.223       0.025399     0.073    0.00       0.683
    400.0   -52.623       0.020727     0.077    0.00       0.547
    350.0   -60.740       0.014857     0.085    0.00       0.471
    300.0   -69.656       0.005709     0.096    0.00       0.205
    250.0   -74.239       0.003419     0.117    0.00       0.052
    200.0   -73.006       0.001000     0.153    0.00       0.021
    150.0   -74.041       0.001000     0.202    0.00       0.003
    100.0   -73.114       0.001000     0.405    0.00       0.000
     80.0   -70.536       0.001000     0.755    0.00      -0.004
     60.0   -64.098       0.001000     2.042    0.00      -0.015
     40.0   -55.454       0.001000     5.238    0.00      -0.029
     30.0   -48.975       0.001000     8.440    0.00      -0.040
     25.0   -37.495       0.001000    10.124    0.00      -0.060
