 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.693                  3.359                  0.643              
   950.000                  0.606                  3.183                  0.811              
   900.000                 -3.213                  2.359                  0.744              
   850.000                 -6.723                  1.606                  0.667              
   800.000                -10.280                  1.017                  0.551              
   750.000                -13.955                  0.583                  0.401              
   700.000                -17.935                  0.327                  0.285              
   650.000                -22.340                  0.164                  0.212              
   600.000                -27.160                  0.084                  0.172              
   550.000                -32.491                  0.040                  0.153              
   500.000                -38.477                  0.025                  0.185              
   450.000                -45.223                  0.025                  0.326              
   400.000                -52.623                  0.021                  0.564              
   350.000                -60.740                  0.015                  0.742              
   300.000                -69.656                  0.006                  0.997              
   250.000                -74.239                  0.003                  1.003              
   200.000                -73.006                  0.001                  0.172              
   150.000                -74.041                  0.001                  0.148              
   100.000                -73.114                  0.001                  0.086              
    80.000                -70.536                  0.001                  0.049              
    60.000                -64.098                  0.001                  0.016              
    40.000                -55.454                  0.001                  0.004              
    30.000                -48.975                  0.001                  0.001              
    25.000                -37.495                  0.001                  0.000              
