 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 28.230                 19.242                  0.795              
   950.000                 23.972                 18.941                  0.975              
   900.000                 22.343                 15.407                  0.844              
   850.000                 19.734                 13.371                  0.824              
   800.000                 17.301                 11.705                  0.791              
   750.000                 14.706                 10.199                  0.760              
   700.000                 11.975                  8.716                  0.728              
   650.000                  9.091                  7.200                  0.694              
   600.000                  6.045                  5.650                  0.655              
   550.000                  2.643                  4.106                  0.622              
   500.000                 -1.675                  2.951                  0.590              
   450.000                 -5.923                  2.055                  0.557              
   400.000                -11.340                  1.474                  0.506              
   350.000                -18.152                  0.931                  0.475              
   300.000                -25.928                  0.322                  0.365              
   250.000                -36.248                  0.190                  0.354              
   200.000                -49.104                  0.082                  0.353              
   150.000                -65.444                  0.021                  0.799              
   100.000                -71.173                  0.002                  0.792              
    80.000                -61.791                  0.001                  0.029              
    60.000                -53.136                  0.001                  0.011              
    40.000                -44.461                  0.001                  0.004              
    30.000                -38.324                  0.001                  0.002              
    25.000                -27.080                  0.001                  0.001              
