  N levels =   24          CBMF=    18.997     SST=   10.19 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.356       4.207103     0.048    0.00       1.308
    950.0     3.263       4.014991     0.051    0.00       1.534
    900.0    -0.383       3.121434     0.053    0.00       1.496
    850.0    -3.795       2.192358     0.056    0.00       1.486
    800.0    -7.186       1.417355     0.057    0.00       1.578
    750.0   -10.659       0.842544     0.059    0.00       1.590
    700.0   -14.438       0.511429     0.060    0.00       1.528
    650.0   -18.699       0.325760     0.061    0.00       1.398
    600.0   -23.454       0.193938     0.063    0.00       1.223
    550.0   -28.740       0.107571     0.066    0.00       1.029
    500.0   -34.791       0.103525     0.069    0.00       0.933
    450.0   -41.690       0.115338     0.073    0.00       0.972
    400.0   -49.148       0.080830     0.077    0.00       0.928
    350.0   -57.348       0.023612     0.085    0.00       0.758
    300.0   -66.218       0.009437     0.096    0.00       0.541
    250.0   -73.258       0.003971     0.117    0.00       0.249
    200.0   -70.676       0.001000     0.153    0.00       0.065
    150.0   -71.579       0.001000     0.202    0.00       0.011
    100.0   -71.029       0.001000     0.405    0.00      -0.011
     80.0   -68.773       0.001000     0.755    0.00      -0.022
     60.0   -62.629       0.001000     2.042    0.00      -0.053
     40.0   -54.355       0.001000     5.238    0.00      -0.094
     30.0   -48.313       0.001000     8.440    0.00      -0.124
     25.0   -37.658       0.001000    10.124    0.00      -0.177
