 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.356                  4.207                  0.691              
   950.000                  3.263                  4.015                  0.866              
   900.000                 -0.383                  3.121                  0.737              
   850.000                 -3.795                  2.192                  0.684              
   800.000                 -7.186                  1.417                  0.585              
   750.000                -10.659                  0.843                  0.459              
   700.000                -14.438                  0.511                  0.355              
   650.000                -18.699                  0.326                  0.279              
   600.000                -23.454                  0.194                  0.229              
   550.000                -28.740                  0.108                  0.212              
   500.000                -34.791                  0.104                  0.248              
   450.000                -41.690                  0.115                  0.387              
   400.000                -49.148                  0.081                  0.577              
   350.000                -57.348                  0.024                  0.677              
   300.000                -66.218                  0.009                  0.932              
   250.000                -73.258                  0.004                  1.020              
   200.000                -70.676                  0.001                  0.197              
   150.000                -71.579                  0.001                  0.121              
   100.000                -71.029                  0.001                  0.070              
    80.000                -68.773                  0.001                  0.044              
    60.000                -62.629                  0.001                  0.016              
    40.000                -54.355                  0.001                  0.005              
    30.000                -48.313                  0.001                  0.002              
    25.000                -37.658                  0.001                  0.001              
