 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.983                  2.989                  0.625              
   950.000                 -1.114                  2.829                  0.797              
   900.000                 -4.899                  2.009                  0.730              
   850.000                 -8.456                  1.343                  0.637              
   800.000                -12.116                  0.845                  0.526              
   750.000                -15.891                  0.445                  0.385              
   700.000                -19.883                  0.231                  0.271              
   650.000                -24.348                  0.127                  0.204              
   600.000                -29.254                  0.064                  0.169              
   550.000                -34.634                  0.025                  0.135              
   500.000                -40.667                  0.019                  0.173              
   450.000                -47.332                  0.016                  0.285              
   400.000                -54.648                  0.014                  0.502              
   350.000                -62.736                  0.013                  0.947              
   300.000                -71.316                  0.004                  1.001              
   250.000                -74.966                  0.003                  1.000              
   200.000                -73.594                  0.001                  0.203              
   150.000                -74.149                  0.001                  0.165              
   100.000                -72.280                  0.001                  0.088              
    80.000                -68.805                  0.001                  0.045              
    60.000                -61.053                  0.001                  0.013              
    40.000                -50.761                  0.001                  0.003              
    30.000                -42.490                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
