 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.857                  6.527                  0.718              
   950.000                  8.730                  6.321                  0.899              
   900.000                  5.687                  4.609                  0.744              
   850.000                  2.292                  3.508                  0.690              
   800.000                 -1.079                  2.510                  0.621              
   750.000                 -4.075                  1.531                  0.535              
   700.000                 -7.426                  0.903                  0.428              
   650.000                -11.181                  0.521                  0.351              
   600.000                -15.524                  0.314                  0.307              
   550.000                -20.609                  0.215                  0.304              
   500.000                -26.498                  0.172                  0.353              
   450.000                -33.177                  0.155                  0.477              
   400.000                -40.602                  0.114                  0.684              
   350.000                -48.891                  0.060                  0.907              
   300.000                -58.244                  0.022                  1.119              
   250.000                -68.781                  0.008                  1.020              
   200.000                -68.595                  0.001                  0.240              
   150.000                -71.430                  0.001                  0.127              
   100.000                -72.017                  0.001                  0.094              
    80.000                -70.477                  0.001                  0.068              
    60.000                -64.537                  0.001                  0.031              
    40.000                -55.708                  0.001                  0.011              
    30.000                -48.954                  0.001                  0.005              
    25.000                -37.597                  0.001                  0.002              
