 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.055                  3.007                  0.659              
   950.000                 -1.042                  2.848                  0.833              
   900.000                 -4.820                  2.024                  0.741              
   850.000                 -8.374                  1.349                  0.660              
   800.000                -12.019                  0.846                  0.556              
   750.000                -15.792                  0.462                  0.429              
   700.000                -19.808                  0.246                  0.325              
   650.000                -24.282                  0.127                  0.257              
   600.000                -29.168                  0.060                  0.216              
   550.000                -34.537                  0.026                  0.186              
   500.000                -40.576                  0.020                  0.214              
   450.000                -47.240                  0.017                  0.317              
   400.000                -54.554                  0.014                  0.490              
   350.000                -62.638                  0.013                  0.794              
   300.000                -71.233                  0.005                  0.899              
   250.000                -74.938                  0.003                  0.965              
   200.000                -73.558                  0.001                  0.306              
   150.000                -74.113                  0.001                  0.171              
   100.000                -72.250                  0.001                  0.065              
    80.000                -68.778                  0.001                  0.034              
    60.000                -61.028                  0.001                  0.010              
    40.000                -50.742                  0.001                  0.002              
    30.000                -42.477                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
