 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.653                  3.354                  0.644              
   950.000                  0.565                  3.179                  0.812              
   900.000                 -3.280                  2.371                  0.744              
   850.000                 -6.845                  1.642                  0.665              
   800.000                -10.456                  1.035                  0.551              
   750.000                -14.120                  0.509                  0.402              
   700.000                -17.958                  0.258                  0.287              
   650.000                -22.377                  0.131                  0.214              
   600.000                -27.211                  0.062                  0.173              
   550.000                -32.530                  0.026                  0.151              
   500.000                -38.518                  0.018                  0.180              
   450.000                -45.164                  0.018                  0.316              
   400.000                -52.506                  0.018                  0.545              
   350.000                -60.710                  0.018                  0.735              
   300.000                -69.665                  0.006                  0.980              
   250.000                -74.264                  0.003                  1.006              
   200.000                -73.052                  0.001                  0.184              
   150.000                -74.089                  0.001                  0.146              
   100.000                -73.150                  0.001                  0.085              
    80.000                -70.564                  0.001                  0.048              
    60.000                -64.119                  0.001                  0.015              
    40.000                -55.470                  0.001                  0.004              
    30.000                -48.984                  0.001                  0.001              
    25.000                -37.493                  0.001                  0.000              
