  N levels =   24          CBMF=    13.239     SST=   16.75 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.912       7.134812     0.048    0.00       1.606
    950.0     9.778       6.921332     0.051    0.00       1.704
    900.0     6.893       5.039501     0.053    0.00       1.613
    850.0     3.601       3.844145     0.056    0.00       1.477
    800.0     0.317       2.763113     0.057    0.00       1.491
    750.0    -3.006       1.858253     0.059    0.00       1.532
    700.0    -6.243       1.119800     0.060    0.00       1.549
    650.0    -9.835       0.644894     0.061    0.00       1.514
    600.0   -13.964       0.370782     0.063    0.00       1.389
    550.0   -18.812       0.228740     0.066    0.00       1.223
    500.0   -24.511       0.171998     0.069    0.00       1.103
    450.0   -31.155       0.175340     0.073    0.00       1.142
    400.0   -38.678       0.133950     0.077    0.00       1.168
    350.0   -46.976       0.053969     0.085    0.00       1.110
    300.0   -56.363       0.024756     0.096    0.00       0.838
    250.0   -67.043       0.010013     0.117    0.00       0.579
    200.0   -68.104       0.001000     0.153    0.00       0.186
    150.0   -70.803       0.001000     0.202    0.00      -0.010
    100.0   -71.079       0.001000     0.405    0.00      -0.042
     80.0   -69.080       0.001000     0.755    0.00      -0.081
     60.0   -62.062       0.001000     2.042    0.00      -0.222
     40.0   -51.527       0.001000     5.238    0.00      -0.432
     30.0   -42.817       0.001000     8.440    0.00      -0.607
     25.0   -26.397       0.001000    10.124    0.00      -0.935
