 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.825                  3.397                  0.640              
   950.000                  0.737                  3.221                  0.808              
   900.000                 -3.089                  2.395                  0.745              
   850.000                 -6.625                  1.652                  0.668              
   800.000                -10.196                  1.043                  0.551              
   750.000                -13.838                  0.552                  0.398              
   700.000                -17.731                  0.310                  0.282              
   650.000                -22.132                  0.165                  0.212              
   600.000                -26.954                  0.097                  0.175              
   550.000                -32.329                  0.046                  0.162              
   500.000                -38.267                  0.024                  0.200              
   450.000                -44.964                  0.027                  0.356              
   400.000                -52.409                  0.027                  0.614              
   350.000                -60.653                  0.017                  0.757              
   300.000                -69.491                  0.006                  1.009              
   250.000                -74.164                  0.003                  1.000              
   200.000                -72.898                  0.001                  0.171              
   150.000                -73.934                  0.001                  0.146              
   100.000                -73.019                  0.001                  0.089              
    80.000                -70.457                  0.001                  0.051              
    60.000                -64.033                  0.001                  0.016              
    40.000                -55.407                  0.001                  0.004              
    30.000                -48.945                  0.001                  0.001              
    25.000                -37.502                  0.001                  0.000              
