 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.929                  3.450                  0.691              
   950.000                  0.842                  3.275                  0.867              
   900.000                 -2.979                  2.451                  0.754              
   850.000                 -6.540                  1.712                  0.690              
   800.000                -10.132                  1.084                  0.591              
   750.000                -13.765                  0.535                  0.472              
   700.000                -17.576                  0.272                  0.379              
   650.000                -21.952                  0.141                  0.314              
   600.000                -26.757                  0.083                  0.273              
   550.000                -32.117                  0.039                  0.256              
   500.000                -38.071                  0.022                  0.285              
   450.000                -44.701                  0.023                  0.403              
   400.000                -52.067                  0.028                  0.557              
   350.000                -60.324                  0.018                  0.650              
   300.000                -69.160                  0.006                  0.829              
   250.000                -73.963                  0.004                  0.941              
   200.000                -71.709                  0.001                  0.367              
   150.000                -72.115                  0.001                  0.158              
   100.000                -70.543                  0.001                  0.055              
    80.000                -67.359                  0.001                  0.031              
    60.000                -59.899                  0.001                  0.010              
    40.000                -49.952                  0.001                  0.003              
    30.000                -41.989                  0.001                  0.001              
    25.000                -26.202                  0.001                  0.000              
