 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.407                  3.925                  0.724              
   950.000                  2.321                  3.746                  0.903              
   900.000                 -1.344                  2.925                  0.770              
   850.000                 -4.808                  2.059                  0.717              
   800.000                 -8.352                  1.343                  0.635              
   750.000                -12.004                  0.736                  0.540              
   700.000                -15.834                  0.356                  0.463              
   650.000                -20.160                  0.173                  0.404              
   600.000                -24.981                  0.087                  0.359              
   550.000                -30.345                  0.049                  0.337              
   500.000                -36.274                  0.031                  0.353              
   450.000                -42.818                  0.023                  0.430              
   400.000                -50.069                  0.017                  0.519              
   350.000                -58.197                  0.015                  0.570              
   300.000                -67.216                  0.008                  0.676              
   250.000                -73.464                  0.004                  0.804              
   200.000                -70.494                  0.001                  0.448              
   150.000                -70.795                  0.001                  0.358              
   100.000                -69.362                  0.001                  0.144              
    80.000                -66.312                  0.001                  0.026              
    60.000                -59.064                  0.001                  0.008              
    40.000                -49.330                  0.001                  0.002              
    30.000                -41.619                  0.001                  0.001              
    25.000                -26.306                  0.001                  0.000              
