 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.125                  3.217                  0.667              
   950.000                  0.041                  3.044                  0.839              
   900.000                 -3.809                  2.235                  0.745              
   850.000                 -7.361                  1.531                  0.675              
   800.000                -10.959                  0.967                  0.570              
   750.000                -14.645                  0.524                  0.437              
   700.000                -18.609                  0.291                  0.332              
   650.000                -23.036                  0.134                  0.260              
   600.000                -27.861                  0.088                  0.214              
   550.000                -33.231                  0.040                  0.196              
   500.000                -39.200                  0.023                  0.232              
   450.000                -45.876                  0.023                  0.369              
   400.000                -53.266                  0.022                  0.574              
   350.000                -61.427                  0.015                  0.747              
   300.000                -70.190                  0.005                  0.951              
   250.000                -74.301                  0.003                  1.018              
   200.000                -72.346                  0.001                  0.181              
   150.000                -72.819                  0.001                  0.120              
   100.000                -71.154                  0.001                  0.064              
    80.000                -67.869                  0.001                  0.036              
    60.000                -60.338                  0.001                  0.011              
    40.000                -50.257                  0.001                  0.003              
    30.000                -42.198                  0.001                  0.001              
    25.000                -26.151                  0.001                  0.000              
