 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.986                  2.989                  0.630              
   950.000                 -1.110                  2.830                  0.805              
   900.000                 -4.895                  2.007                  0.726              
   850.000                 -8.453                  1.342                  0.633              
   800.000                -12.112                  0.843                  0.524              
   750.000                -15.881                  0.452                  0.386              
   700.000                -19.888                  0.239                  0.270              
   650.000                -24.360                  0.128                  0.200              
   600.000                -29.261                  0.062                  0.159              
   550.000                -34.635                  0.025                  0.124              
   500.000                -40.673                  0.020                  0.160              
   450.000                -47.337                  0.017                  0.267              
   400.000                -54.652                  0.014                  0.473              
   350.000                -62.737                  0.013                  0.936              
   300.000                -71.316                  0.004                  1.005              
   250.000                -74.971                  0.003                  1.002              
   200.000                -73.598                  0.001                  0.192              
   150.000                -74.152                  0.001                  0.155              
   100.000                -72.282                  0.001                  0.081              
    80.000                -68.806                  0.001                  0.040              
    60.000                -61.054                  0.001                  0.011              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.490                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
