 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.618                  3.338                  0.632              
   950.000                  0.530                  3.163                  0.798              
   900.000                 -3.312                  2.349                  0.741              
   850.000                 -6.860                  1.620                  0.661              
   800.000                -10.448                  1.024                  0.543              
   750.000                -14.108                  0.526                  0.386              
   700.000                -17.997                  0.297                  0.270              
   650.000                -22.404                  0.147                  0.199              
   600.000                -27.218                  0.090                  0.163              
   550.000                -32.601                  0.039                  0.143              
   500.000                -38.545                  0.022                  0.173              
   450.000                -45.240                  0.024                  0.309              
   400.000                -52.663                  0.025                  0.540              
   350.000                -60.881                  0.017                  0.769              
   300.000                -69.738                  0.006                  1.007              
   250.000                -74.284                  0.003                  1.000              
   200.000                -73.089                  0.001                  0.179              
   150.000                -74.123                  0.001                  0.155              
   100.000                -73.174                  0.001                  0.093              
    80.000                -70.583                  0.001                  0.052              
    60.000                -64.135                  0.001                  0.016              
    40.000                -55.481                  0.001                  0.004              
    30.000                -48.991                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
