  N levels =   24          CBMF=    16.977     SST=   12.44 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.515       4.969698     0.048    0.00       1.705
    950.0     5.406       4.800492     0.051    0.00       1.716
    900.0     1.947       3.651870     0.053    0.00       1.750
    850.0    -1.716       2.855356     0.056    0.00       1.609
    800.0    -5.068       1.833362     0.057    0.00       1.611
    750.0    -8.341       1.027611     0.059    0.00       1.597
    700.0   -11.995       0.564041     0.060    0.00       1.566
    650.0   -16.008       0.299782     0.061    0.00       1.507
    600.0   -20.491       0.157446     0.063    0.00       1.422
    550.0   -25.558       0.086107     0.066    0.00       1.341
    500.0   -31.381       0.072562     0.069    0.00       1.349
    450.0   -38.138       0.139957     0.073    0.00       1.462
    400.0   -45.760       0.137803     0.077    0.00       1.450
    350.0   -54.193       0.042583     0.085    0.00       1.315
    300.0   -63.332       0.014176     0.096    0.00       1.014
    250.0   -71.725       0.005026     0.117    0.00       0.749
    200.0   -68.793       0.001000     0.153    0.00       0.389
    150.0   -69.038       0.001000     0.202    0.00       0.091
    100.0   -67.641       0.001000     0.405    0.00      -0.036
     80.0   -64.700       0.001000     0.755    0.00      -0.042
     60.0   -57.595       0.001000     2.042    0.00      -0.078
     40.0   -48.145       0.001000     5.238    0.00      -0.125
     30.0   -40.839       0.001000     8.440    0.00      -0.162
     25.0   -26.499       0.001000    10.124    0.00      -0.233
