 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.160                  3.843                  0.720              
   950.000                  2.072                  3.665                  0.898              
   900.000                 -1.654                  2.860                  0.768              
   850.000                 -5.170                  2.024                  0.714              
   800.000                 -8.723                  1.259                  0.629              
   750.000                -12.270                  0.641                  0.531              
   700.000                -16.100                  0.295                  0.452              
   650.000                -20.378                  0.134                  0.393              
   600.000                -25.145                  0.065                  0.348              
   550.000                -30.474                  0.037                  0.325              
   500.000                -36.406                  0.025                  0.343              
   450.000                -42.988                  0.021                  0.428              
   400.000                -50.289                  0.019                  0.519              
   350.000                -58.495                  0.019                  0.575              
   300.000                -67.529                  0.008                  0.695              
   250.000                -73.535                  0.004                  0.823              
   200.000                -70.654                  0.001                  0.430              
   150.000                -70.959                  0.001                  0.302              
   100.000                -69.523                  0.001                  0.120              
    80.000                -66.456                  0.001                  0.026              
    60.000                -59.195                  0.001                  0.009              
    40.000                -49.429                  0.001                  0.002              
    30.000                -41.679                  0.001                  0.001              
    25.000                -26.289                  0.001                  0.000              
