  N levels =   24          CBMF=    19.920     SST=    9.11 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.160       3.843450     0.048    0.00       1.562
    950.0     2.072       3.665269     0.051    0.00       1.606
    900.0    -1.654       2.860186     0.053    0.00       1.680
    850.0    -5.170       2.024103     0.056    0.00       1.597
    800.0    -8.723       1.258909     0.057    0.00       1.634
    750.0   -12.270       0.640971     0.059    0.00       1.614
    700.0   -16.100       0.294709     0.060    0.00       1.558
    650.0   -20.378       0.133964     0.061    0.00       1.477
    600.0   -25.145       0.064862     0.063    0.00       1.371
    550.0   -30.474       0.036656     0.066    0.00       1.266
    500.0   -36.406       0.025234     0.069    0.00       1.248
    450.0   -42.988       0.021033     0.073    0.00       1.320
    400.0   -50.289       0.019492     0.077    0.00       1.273
    350.0   -58.495       0.018766     0.085    0.00       1.176
    300.0   -67.529       0.007808     0.096    0.00       0.883
    250.0   -73.535       0.003811     0.117    0.00       0.632
    200.0   -70.654       0.001000     0.153    0.00       0.371
    150.0   -70.959       0.001000     0.202    0.00       0.131
    100.0   -69.523       0.001000     0.405    0.00      -0.014
     80.0   -66.456       0.001000     0.755    0.00      -0.022
     60.0   -59.195       0.001000     2.042    0.00      -0.047
     40.0   -49.429       0.001000     5.238    0.00      -0.079
     30.0   -41.679       0.001000     8.440    0.00      -0.105
     25.0   -26.289       0.001000    10.124    0.00      -0.156
