 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.553                  3.143                  0.627              
   950.000                 -0.546                  2.984                  0.795              
   900.000                 -4.289                  2.148                  0.744              
   850.000                 -7.819                  1.442                  0.660              
   800.000                -11.425                  0.911                  0.552              
   750.000                -15.192                  0.526                  0.409              
   700.000                -19.243                  0.256                  0.308              
   650.000                -23.618                  0.119                  0.243              
   600.000                -28.454                  0.068                  0.221              
   550.000                -33.836                  0.029                  0.203              
   500.000                -39.852                  0.021                  0.247              
   450.000                -46.524                  0.019                  0.375              
   400.000                -53.834                  0.016                  0.611              
   350.000                -61.917                  0.015                  0.925              
   300.000                -70.691                  0.005                  0.999              
   250.000                -74.716                  0.003                  0.999              
   200.000                -73.336                  0.001                  0.195              
   150.000                -74.088                  0.001                  0.171              
   100.000                -72.421                  0.001                  0.100              
    80.000                -68.982                  0.001                  0.058              
    60.000                -61.109                  0.001                  0.019              
    40.000                -50.725                  0.001                  0.005              
    30.000                -42.445                  0.001                  0.002              
    25.000                -26.049                  0.001                  0.000              
