  N levels =   24          CBMF=    20.540     SST=    8.76 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.720       3.686061     0.048    0.00       1.070
    950.0     1.630       3.506384     0.051    0.00       1.389
    900.0    -2.151       2.662530     0.053    0.00       1.408
    850.0    -5.694       1.882404     0.056    0.00       1.470
    800.0    -9.201       1.183777     0.057    0.00       1.583
    750.0   -12.753       0.616240     0.059    0.00       1.546
    700.0   -16.587       0.303378     0.060    0.00       1.415
    650.0   -20.870       0.210665     0.061    0.00       1.262
    600.0   -25.729       0.107888     0.063    0.00       1.072
    550.0   -30.994       0.059725     0.066    0.00       0.878
    500.0   -36.935       0.041263     0.069    0.00       0.773
    450.0   -43.647       0.061529     0.073    0.00       0.756
    400.0   -51.099       0.079755     0.077    0.00       0.597
    350.0   -59.289       0.018273     0.085    0.00       0.514
    300.0   -68.114       0.007165     0.096    0.00       0.262
    250.0   -74.008       0.003544     0.117    0.00       0.130
    200.0   -72.261       0.001000     0.153    0.00       0.020
    150.0   -73.309       0.001000     0.202    0.00       0.002
    100.0   -72.157       0.001000     0.405    0.00      -0.010
     80.0   -69.028       0.001000     0.755    0.00      -0.041
     60.0   -61.104       0.001000     2.042    0.00      -0.121
     40.0   -50.522       0.001000     5.238    0.00      -0.226
     30.0   -42.212       0.001000     8.440    0.00      -0.309
     25.0   -26.090       0.001000    10.124    0.00      -0.470
