  N levels =   24          CBMF=    16.329     SST=   11.28 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.301       4.547797     0.048    0.00       1.471
    950.0     4.207       4.380159     0.051    0.00       1.650
    900.0     0.796       3.222093     0.053    0.00       1.593
    850.0    -2.760       2.420222     0.056    0.00       1.528
    800.0    -6.132       1.623879     0.057    0.00       1.575
    750.0    -9.640       0.976579     0.059    0.00       1.581
    700.0   -13.354       0.549135     0.060    0.00       1.540
    650.0   -17.575       0.311027     0.061    0.00       1.434
    600.0   -22.371       0.179138     0.063    0.00       1.295
    550.0   -27.800       0.108197     0.066    0.00       1.136
    500.0   -33.831       0.067190     0.069    0.00       1.075
    450.0   -40.410       0.039457     0.073    0.00       1.123
    400.0   -47.659       0.022959     0.077    0.00       1.071
    350.0   -55.830       0.016715     0.085    0.00       0.919
    300.0   -64.958       0.011460     0.096    0.00       0.661
    250.0   -72.688       0.004339     0.117    0.00       0.372
    200.0   -69.697       0.001000     0.153    0.00       0.100
    150.0   -70.211       0.001000     0.202    0.00       0.019
    100.0   -68.991       0.001000     0.405    0.00      -0.028
     80.0   -65.952       0.001000     0.755    0.00      -0.048
     60.0   -58.555       0.001000     2.042    0.00      -0.097
     40.0   -48.788       0.001000     5.238    0.00      -0.162
     30.0   -41.229       0.001000     8.440    0.00      -0.213
     25.0   -26.401       0.001000    10.124    0.00      -0.312
