 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.630                  4.286                  0.699              
   950.000                  3.535                  4.126                  0.876              
   900.000                 -0.001                  3.087                  0.739              
   850.000                 -3.650                  2.323                  0.687              
   800.000                 -7.097                  1.460                  0.594              
   750.000                -10.545                  0.788                  0.477              
   700.000                -14.347                  0.401                  0.378              
   650.000                -18.582                  0.197                  0.304              
   600.000                -23.306                  0.097                  0.253              
   550.000                -28.585                  0.051                  0.238              
   500.000                -34.478                  0.031                  0.278              
   450.000                -41.048                  0.023                  0.409              
   400.000                -48.374                  0.019                  0.569              
   350.000                -56.552                  0.017                  0.721              
   300.000                -65.698                  0.010                  0.922              
   250.000                -73.044                  0.004                  1.028              
   200.000                -70.009                  0.001                  0.213              
   150.000                -70.621                  0.001                  0.124              
   100.000                -69.426                  0.001                  0.066              
    80.000                -66.343                  0.001                  0.040              
    60.000                -58.882                  0.001                  0.014              
    40.000                -49.052                  0.001                  0.004              
    30.000                -41.400                  0.001                  0.002              
    25.000                -26.347                  0.001                  0.000              
